module,type,name,res_id,src,value,comments
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_ifls_code,IFLS Code,IFLS Code,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_ifls_code,IFLS Code,IFLS Code,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_ifls_edit_delivery,IFLS Edit Delivery,IFLS sur Bon Livraison,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_ifls_edit_delivery,IFLS Edit Delivery,IFLS sur Bon Livraison,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_ifls_edit_etiq,IFLS Edit Etiq,IFLS sur Etiquette,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_ifls_edit_etiq,IFLS Edit Etiq,IFLS sur Etiquette,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_ifls_edit_invoice,IFLS Edit Invoice,IFLS sur Facture,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_ifls_edit_invoice,IFLS Edit Invoice,IFLS sur Facture,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_printer_adressip,IP Address,IP Address,
hubi,model,"ir.ui.view,arch_db",hubi.report_account_invoice_summary,Id,Id,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_customer,Impression,Impression,
hubi,model,"ir.model.fields,field_description",hubi.field_product_pricelist_item_info_price,Info,Info,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_confirm_dialog_confirm_message,Information,Information,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_create_print_label_message,Information,Information,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_creditnote_note,Information,Information,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_invoiceperiod_message,Information,Information,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_prepare_creditnote_message,Information,Information,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_productprice_message,Information,Information,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_search_product_message,Information,Information,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_transfertcompta_message,Information,Information,
hubi,model,"ir.ui.view,arch_db",hubi.report_product_sheet_price,Information,Information,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_customer,Information,Information,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_establishment,Information,Information,
hubi,model,"ir.model.fields,help",hubi.field_product_pricelist_item_info_price,Information for this product (Quantity - Weight - Price weight,Information pour ce produit (Quantité - Poids - Prix kilo),
hubi,model,"ir.ui.view,arch_db",hubi.pricelist_item_hubi_form_view,Informations,Informations,
hubi,code,addons/hubi/reports/trial_balance_xlsx.py,26,Initial balance,Initial balance,
hubi,code,addons/hubi/reports/trial_balance_xlsx.py,46,Initial balance,Initial balance,
hubi,model,"ir.model.fields,field_description",hubi.field_account_invoice_line_category_id,Internal Category,Catégorie interne,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_order_line_category_id,Internal Category,Catégorie interne,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_create_print_label_category_id,Internal Category,Catégorie interne,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_productprice_category_id,Internal Category,Catégorie interne,
hubi,model,"ir.model.fields,field_description",hubi.field_product_pricelist_item_internal_code,Internal Code,Code Interne,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_establishment,Internal Notes,Notes internes,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_establishment,Internal note...,Note interne...,
hubi,model,"res.groups,name",hubi.make_invisible,Invisible,Invisible,
hubi,model,"ir.model,name",hubi.model_account_invoice,Invoice,Facture,
hubi,model,"ir.ui.view,arch_db",hubi.report_invoice_document_hubi,Invoice,Facture,
hubi,model,"ir.ui.view,arch_db",hubi.send_email_invoice_search,Invoice,Facture,
hubi,model,"ir.ui.view,arch_db",hubi.send_email_invoice_tree,Invoice,Facture,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_invoice_report_search,Invoice,Facture,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_invoice_report,Invoice Analysis,Analyse Facturation,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_advance_payment_inv_date_invoice,Invoice Date,Date de facture,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_invoiceperiod_date_invoice,Invoice Date,Date de facture,
hubi,model,"ir.ui.view,arch_db",hubi.send_email_invoice_search,Invoice Date,Date de facture,
hubi,model,"ir.model,name",hubi.model_account_invoice_line,Invoice Line,Ligne de facture,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_periodicity_invoice,Invoice Period,Périodicité Facturation,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_periodicity_invoice,Invoice Period,Périodicité Facturation,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_order_periodicity_invoice,Invoice Period,Périodicité Facturation,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_invoiceperiod_periodicity_invoice,Invoice Period,Périodicité Facturation,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_report_carrier_invoice_status,Invoice Status,État de la facture,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_report_invoice_status,Invoice Status,État de la facture,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_invoice_grouping,Invoice grouping,Facture groupée,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_invoice_grouping,Invoice grouping,Facture groupée,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_order_invoice_grouping,Invoice grouping,Facture groupée,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_invoice_free_report_tree,Invoice_free_report,Facturation_gratuit_rapport,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_creditnote_tree,Invoice_report,Facturation_rapport,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_invoice_report_tree,Invoice_report,Facturation_rapport,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_invoice_report_search,Invoiced,Facturée,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_account_invoice_search_view,Invoices,Factures,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_creditnote_filter,Invoices,Factures,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_invoice_free_report_graph,Invoices Analysis,Analyse des factures,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_invoice_report_search,Invoices Analysis,Analyse des factures,
hubi,model,"ir.actions.act_window,name",hubi.action_hubi_invoice_report_detail,Invoices Analysis Detail,Analyse factures Détail,
hubi,model,"ir.actions.act_window,name",hubi.action_hubi_invoice_report_free,Invoices Analysis Free Product,Analyse factures Produits Gratuits,
hubi,model,"ir.actions.act_window,name",hubi.action_hubi_invoice_report_weight,Invoices Analysis Weight,Analyse factures Poids,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_invoice_detail_report_pivot,Invoices Analysis Weight,Analyse factures Poids,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_invoice_free_report_pivot,Invoices Analysis Weight,Analyse factures Poids,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_invoice_weight_report_pivot,Invoices Analysis Weight,Analyse factures Poids,
hubi,model,"ir.actions.report,name",hubi.account_invoices_hubi,Invoices Hubi,Factures Hubi,
hubi,model,"ir.actions.report,name",hubi.account_invoices_without_payment_hubi,Invoices Hubi without Payment,Factures Hubi sans Paiement,
hubi,model,"ir.model,name",hubi.model_account_invoice_report,Invoices Statistics,Statistiques de facturation,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_creditnote_filter,Invoices with Creditnote,Factures avec Avoir,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_creditnote_filter,Invoices without Creditnote,Factures sans Avoir,
hubi,model,"ir.ui.view,arch_db",hubi.report_saleorder_hubi_document,Invoicing address:,Adresse de facturation :,
hubi,model,"ir.ui.view,arch_db",hubi.report_saleorder_hubi_document,Invoicing and shipping address:,Adresse de facturation et de livraison :,
hubi,model,"ir.ui.view,arch_db",hubi.report_partner_list_address,Is Customer,Est un Client,
hubi,model,"ir.ui.view,arch_db",hubi.report_partner_list_address,Is Supplier,Est un Fournisseur,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_printing_printed,Is printed ?,Est imprimé ?,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_family_job_id,Job,Emploi,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_family_job_id,Job,Emploi,
hubi,model,"ir.ui.view,arch_db",hubi.family_partner_search,Job,Emploi,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_customer,Job,Emploi,
hubi,model,"ir.model,name",hubi.model_account_move_line,Journal Item,Écriture comptable,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_account_moves_all,Journal Items,Écritures comptables,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_invoice_report_search,Journal invoices with period in current year,Ecritures de facturation avec une période sur l'exercice en cours,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_transfertcompta_journal_ids,Journals,Journaux,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_transfert_compta,Journals,Journaux,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_print_label_label_id,Label,Libellé,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_print_label_sale_label_id,Label,Libellé,
hubi,model,"ir.ui.menu,name",hubi.menu_miadi_etiquette,Label,Libellé,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_create_print_label_label_id,Label Model,Etiquette Modèle,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_sale_order_print_label_label_id,Label Model,Etiquette Modèle,
hubi,model,"ir.ui.view,arch_db",hubi.miadi_etiquette_labelmodel_form,Label Model,Etiquette Modèle,
hubi,model,"ir.model.fields,field_description",hubi.field_product_pricelist_item_price_printer,Label Printer,Imprimante Etiquette,
hubi,model,"ir.model.fields,field_description",hubi.field_product_product_etiq_printer,Label Printer,Imprimante Etiquette,
hubi,model,"ir.model.fields,field_description",hubi.field_product_template_etiq_printer,Label Printer,Imprimante Etiquette,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_etiq_printer,Label Printer,Imprimante Etiquette,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_etiq_printer,Label Printer,Imprimante Etiquette,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_create_print_label_printer_id,Label Printer,Imprimante Etiquette,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_sale_order_print_label_printer_id,Label Printer,Imprimante Etiquette,
hubi,model,"ir.actions.act_window,name",hubi.action_miadi_etiquette_labelmodel,Label model,Etiquette modèle,
hubi,model,"ir.model,name",hubi.model_hubi_labelmodel,Label model,Etiquette modèle,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_parameter_label_model_id,Label model,Etiquette modèle,
hubi,model,"ir.model.fields,field_description",hubi.field_product_pricelist_item_label_model_id,Label model,Etiquette modèle,
hubi,model,"ir.model.fields,field_description",hubi.field_product_product_label_model_id,Label model,Etiquette modèle,
hubi,model,"ir.model.fields,field_description",hubi.field_product_template_label_model_id,Label model,Etiquette modèle,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_label_model_id,Label model,Etiquette modèle,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_label_model_id,Label model,Etiquette modèle,
hubi,model,"ir.ui.menu,name",hubi.menu_miadi_etiquette_label_model,Label model,Etiquette modèle,
hubi,model,"ir.ui.view,arch_db",hubi.view_miadi_etiquette_labelmodel_tree,Label models,Etiquette modèles,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_printer_isimpetiq,Label printer,Imprimante Etiquette,
